"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051650","establishment of vesicle localization","26/1085","203/28928",0.12807881773399,3.41480556627545,6.81567262175331,5.11258790947614e-08,8.08943345031628e-06,6.65938445526332e-06,"Ap3d1/Ap3b1/Dctn1/Exoc7/Bicdl1/Unc13a/Map2/Picalm/Clasp2/Snap91/Scrib/Synj1/Rab3gap1/Exoc1/Clasp1/Myo19/Snap25/Madd/Ap3s1/Rab11a/Dnm2/Mapk8/Limk2/Trim46/Dnm1/Kif13a",26
"GO:0007416","synapse assembly","33/1085","304/28928",0.108552631578947,2.89420325006064,6.55400488612183,5.27963252490077e-08,8.09268672957446e-06,6.66206262023663e-06,"Mapt/Dock4/Agrn/Afdn/Eif4g1/Nrxn2/Rtn4/Mycbp2/Adgrl2/Nrg1/Ptk2/Adgrl1/Cadm1/Ube2v2/Iqsec1/Ntng2/Snap25/Sema4a/Zdhhc2/Carmil3/Grin1/Arhgap33/Elavl2/Ube3b/Adgre5/Ntrk3/Shank2/Shank3/Nrxn3/Stau2/Map1b/Dlg5/Psd",33
"GO:0007051","spindle organization","26/1085","204/28928",0.127450980392157,3.39806632330351,6.78519554218646,5.65376890089852e-08,8.40355650269917e-06,6.91797687523022e-06,"Dctn1/Map4/Snhg15/Racgap1/Bcas2/Kif23/Clasp2/Dlg1/Clasp1/Kif2a/Tacc1/Sbds/Tubgcp4/Zfp207/Cep97/Kifc5b/Rab11a/Kif15/Hdac3/Limk2/Cep63/Map1s/Arhgef10/Tpx2/Tacc2/Ncor1",26
"GO:0051494","negative regulation of cytoskeleton organization","24/1085","180/28928",0.133333333333333,3.55490015360983,6.78757935530967,7.66599040535778e-08,1.10593185112588e-05,9.10425362072831e-06,"Sptan1/Ppfia1/Pick1/Eml4/Map2/Clasp2/Tpm1/Ssh3/Clasp1/Camsap2/Kank3/Inpp5j/Dbn1/Cenatac/Togaram2/Pecam1/Carmil2/Camsap1/Shank3/Map1b/Tpx2/Cyrib/Dmtn/Vill",24
"GO:0031109","microtubule polymerization or depolymerization","21/1085","144/28928",0.145833333333333,3.88817204301075,6.85862859844474,1.05223442428318e-07,1.47463138603115e-05,1.21394624106776e-05,"Mapt/Dctn1/Map4/Eml4/Map2/Clasp2/Clasp1/Camsap2/Inpp5j/Fes/Tubgcp4/Zfp207/Arhgef1/Gba2/Camsap1/Mapk8/Nin/Map1s/Map1b/Tpx2/Clip1",21
"GO:0051648","vesicle localization","27/1085","225/28928",0.12,3.19941013824885,6.53796195971377,1.11533446289929e-07,1.51964320570028e-05,1.2510008770999e-05,"Ap3d1/Ap3b1/Dctn1/Exoc7/Bicdl1/Unc13a/Map2/Picalm/Clasp2/Snap91/Scrib/Synj1/Rab3gap1/Exoc1/Clasp1/Myo19/Snap25/Madd/Ap3s1/Rab11a/Dnm2/Mapk8/Limk2/Trim46/Tcf7l2/Dnm1/Kif13a",27
"GO:0000375","RNA splicing, via transesterification reactions","33/1085","315/28928",0.104761904761905,2.79313583497915,6.31677375823339,1.22747186639098e-07,1.54378192426865e-05,1.27087235613382e-05,"Luc7l/Srrm1/Snrpa1/Hnrnpa2b1/Bcas2/Prpf4b/Rsrp1/Ythdc1/Tia1/Yju2b/Arglu1/Puf60/Slu7/U2af1/Mbnl1/Sf3b1/Mbnl2/Srsf6/Rbpms2/Luc7l3/Cenatac/Srpk2/Prpf39/Zcrb1/Lsm7/Srrm4/Celf6/Celf5/Ddx46/Prpf40a/Luc7l2/Srsf9/Mettl16",33
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","33/1085","315/28928",0.104761904761905,2.79313583497915,6.31677375823339,1.22747186639098e-07,1.54378192426865e-05,1.27087235613382e-05,"Luc7l/Srrm1/Snrpa1/Hnrnpa2b1/Bcas2/Prpf4b/Rsrp1/Ythdc1/Tia1/Yju2b/Arglu1/Puf60/Slu7/U2af1/Mbnl1/Sf3b1/Mbnl2/Srsf6/Rbpms2/Luc7l3/Cenatac/Srpk2/Prpf39/Zcrb1/Lsm7/Srrm4/Celf6/Celf5/Ddx46/Prpf40a/Luc7l2/Srsf9/Mettl16",33
"GO:0000398","mRNA splicing, via spliceosome","33/1085","315/28928",0.104761904761905,2.79313583497915,6.31677375823339,1.22747186639098e-07,1.54378192426865e-05,1.27087235613382e-05,"Luc7l/Srrm1/Snrpa1/Hnrnpa2b1/Bcas2/Prpf4b/Rsrp1/Ythdc1/Tia1/Yju2b/Arglu1/Puf60/Slu7/U2af1/Mbnl1/Sf3b1/Mbnl2/Srsf6/Rbpms2/Luc7l3/Cenatac/Srpk2/Prpf39/Zcrb1/Lsm7/Srrm4/Celf6/Celf5/Ddx46/Prpf40a/Luc7l2/Srsf9/Mettl16",33
"GO:0051962","positive regulation of nervous system development","38/1085","397/28928",0.0957178841309824,2.55200640750328,6.14665474419723,1.49741944173431e-07,1.8362105904267e-05,1.511605520656e-05,"Mapt/Stk25/Cask/Agrn/Afdn/Ist1/Faim/Rtn4/Tnik/Smurf1/Adgrl2/Picalm/Snap91/Synj1/Skil/Tenm4/Nrg1/Ptk2/Adgrl1/Ube2v2/Iqsec1/Dbn1/Rnf112/Sema4a/Dixdc1/Adgre5/Bin1/Mapk8/Ntrk3/Nin/Shank3/Stau2/Map1b/Dlg5/Dag1/Camk2b/Pparg/Zfyve27",38
"GO:0051261","protein depolymerization","20/1085","135/28928",0.148148148148148,3.94988905956648,6.7816857570816,1.61653065475331e-07,1.93392264916219e-05,1.59204405433471e-05,"Sptan1/Asph/Eml4/Map2/Clasp2/Tpm1/Synj1/Clasp1/Camsap2/Mical1/Mical3/Arhgef1/Carmil2/Camsap1/Map1s/Map1b/Tpx2/Dmtn/Nes/Vill",20
"GO:0035418","protein localization to synapse","18/1085","112/28928",0.160714285714286,4.28492429229756,6.87584505772801,1.90539992378619e-07,2.22523491099316e-05,1.83185817234181e-05,"Mapt/Mapk8ip3/Nbea/Nrxn2/Epb41l1/Tnik/Scrib/Dlg1/Klc1/Dlg3/Zdhhc2/Nphs1/Rab11a/Grin1/Nrxn3/Stau2/Adam22/Dag1",18
"GO:0050770","regulation of axonogenesis","23/1085","178/28928",0.129213483146067,3.44505773313312,6.45934896804409,2.53113272085017e-07,2.88725720831863e-05,2.37684825389994e-05,"Mapt/Stk25/Ist1/Rtn4/Map2/Smurf1/Picalm/Snap91/Brsk2/Skil/Ptk2/Mark2/Dbn1/Dixdc1/Arhgap4/Grin1/Chn1/Mbp/Ntrk3/Nin/Trim46/Map1b/Zfyve27",23
"GO:0043244","regulation of protein-containing complex disassembly","20/1085","139/28928",0.143884892086331,3.83622318734874,6.61672471898066,2.63096487369225e-07,2.93292788760466e-05,2.41444527643145e-05,"Rubcn/Sptan1/Asph/Eml4/Map2/Clasp2/Tpm1/Clasp1/Camsap2/Scaf4/Tom1/Carmil2/Camsap1/Map1s/Map1b/Tpx2/Dmtn/Tmem39a/Nes/Vill",20
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","22/1085","166/28928",0.132530120481928,3.53348509244351,6.46206629823299,2.94045323659106e-07,3.20509402788425e-05,2.63849792176919e-05,"Sh3glb2/Nbea/Epb41l1/Ppfia1/Pick1/Sirt2/Erbin/Tnik/Inpp4a/Scrib/Synj1/Dlg1/Nrg1/Iqsec1/Dlg3/Zdhhc2/Rab11a/Hpca/Nrxn3/Adam22/Dag1/Rab11fip5",22
"GO:1902904","negative regulation of supramolecular fiber organization","23/1085","181/28928",0.12707182320442,3.38795732871655,6.36177255310733,3.42837963250943e-07,3.62207533010297e-05,2.98176532352058e-05,"Sptan1/Ppfia1/Pick1/Eml4/Map2/Clasp2/Tpm1/Ssh3/Clasp1/Camsap2/Kank3/Inpp5j/Dbn1/Togaram2/Pecam1/Carmil2/Camsap1/Shank3/Map1b/Tpx2/Cyrib/Dmtn/Vill",23
"GO:0043242","negative regulation of protein-containing complex disassembly","16/1085","93/28928",0.172043010752688,4.58696794014172,6.8393927648937,3.47069399622507e-07,3.62207533010297e-05,2.98176532352058e-05,"Rubcn/Sptan1/Eml4/Map2/Clasp2/Tpm1/Clasp1/Camsap2/Scaf4/Carmil2/Camsap1/Map1b/Tpx2/Dmtn/Tmem39a/Vill",16
"GO:0048489","synaptic vesicle transport","12/1085","52/28928",0.230769230769231,6.15271180432471,7.34137757884373,3.76113452639559e-07,3.84340934416049e-05,3.16397193930998e-05,"Ap3d1/Ap3b1/Map2/Picalm/Snap91/Synj1/Rab3gap1/Madd/Ap3s1/Dnm2/Trim46/Dnm1",12
"GO:0007052","mitotic spindle organization","19/1085","131/28928",0.145038167938931,3.86697154114047,6.49223093616905,4.58862242664858e-07,4.59330469443087e-05,3.78130088692244e-05,"Dctn1/Map4/Snhg15/Racgap1/Kif23/Clasp2/Clasp1/Kif2a/Tacc1/Sbds/Zfp207/Cep97/Kifc5b/Rab11a/Kif15/Map1s/Arhgef10/Tpx2/Tacc2",19
