ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
44884	303,371,436	0,0,0	295,170,248	1,0,0	203	149
44885	239,290,332	0,0,3	213,112,151	2,0,0	224	149
44886	1582,1788,1664	0,0,2	1365,1443,1941	0,0,0	287	149
44887	1601,1757,1808	2,0,0	1565,1597,1949	0,0,0	283	149
44888	701,870,887	2,4,6	800,687,904	4,8,11	258	149
44889	704,739,894	1,5,0	743,756,796	0,1,2	174	149
44890	105,142,152	0,2,0	98,129,95	0,0,0	174	149
44891	248,260,292	0,2,0	283,297,293	0,0,0	203	149
44892	889,922,1105	43,60,64	944,958,1014	15,34,15	203	149
44893	52,87,93	1,0,0	95,70,58	2,0,0	166	149
44894	9,23,11	915,992,1047	7,16,8	811,934,980	241	149
44895	51,47,49	742,786,688	28,33,26	581,624,654	229	149
44896	43,24,25	3,7,6	16,15,18	4,4,6	229	149
44897	44,23,29	742,786,688	18,15,18	581,624,654	242	149
44898	42,24,26	3,7,6	16,15,18	4,4,6	242	149
44899	529,650,546	0,3,0	461,449,448	0,0,0	281	149
44900	1216,1374,1186	3,7,6	995,1036,1065	4,4,6	281	149
44901	533,675,567	1,2,0	469,464,455	0,0,0	281	149
44902	527,651,547	0,2,1	459,447,447	0,0,0	281	149
44903	561,602,579	2,0,1	490,402,427	0,2,2	298	149
44904	551,706,719	1,0,1	609,503,587	1,2,0	203	149
44905	905,1150,1147	30,20,35	873,821,785	26,9,7	232	149
44906	273,358,359	20,3,8	304,249,272	7,12,11	232	149
44907	483,630,644	20,3,8	528,437,429	7,12,11	298	149
44908	1087,1405,1397	2,0,0	1071,1000,938	0,0,0	298	149
44909	0,0,2	5,5,10	0,0,3	4,7,6	222	149
44910	0,9,2	64,67,49	7,0,6	90,106,79	222	149
44911	0,0,2	2,0,0	0,0,2	0,2,0	222	149
44912	2,0,8	4,14,7	0,0,6	7,1,8	222	149
44913	5,5,11	2,0,0	6,7,6	0,2,0	298	149
44914	0,0,1	0,1,0	2,0,1	0,0,0	298	149
44915	81,93,63	2,0,0	120,137,122	0,2,0	298	149
44916	190,192,123	4,14,7	277,315,264	7,1,8	298	149
44917	19,38,18	0,0,1	34,37,43	2,0,0	298	149
44918	128,137,78	4,8,10	191,215,185	5,7,7	298	149
44919	0,1,6	17,26,14	0,3,0	30,31,43	219	149
44920	0,0,7	126,125,74	0,4,3	187,209,185	219	149
44921	957,1101,993	0,0,0	850,879,911	0,0,7	298	149
44922	200,309,387	0,0,2	130,103,112	0,0,0	298	149
44924	10,18,4	20,63,38	2,0,5	25,33,23	169	149
44925	32,63,33	20,63,38	23,29,31	25,33,23	181	149
44926	25,48,22	429,497,487	12,29,24	347,323,377	181	149
44929	959,986,1051	0,0,0	798,698,1077	0,0,1	284	149
44930	397,474,479	0,0,0	589,622,542	2,0,0	298	149
44931	205,228,259	0,0,4	341,326,365	4,0,1	200	149
44932	559,729,788	3,0,0	721,726,825	0,0,0	298	149
44933	14,24,30	452,592,608	20,19,11	580,557,616	229	149
44934	13,15,16	2,0,0	13,16,7	1,0,0	229	149
44935	379,508,502	2,0,0	523,498,457	1,0,0	298	149
44936	329,401,409	2,0,0	392,371,403	1,0,0	221	149
44937	801,1061,1067	2,0,0	1067,1008,1032	1,0,0	238	149
44938	350,481,478	0,3,1	496,457,420	0,0,0	238	149
44939	12783,15516,15122	19,9,19	10512,9469,11568	5,11,0	197	149
44940	209,229,252	7483,8950,8965	180,168,203	5858,5800,6218	298	149
44941	65,90,84	17,9,22	20,30,44	6,10,7	277	149
44942	207,234,242	7483,8950,8965	151,122,173	5858,5800,6218	277	149
44943	43,53,46	19,24,39	15,8,22	7,25,23	277	149
44944	37,55,55	7483,8950,8965	33,26,28	5858,5800,6218	240	149
44945	6,6,12	19,24,39	3,3,1	7,25,23	240	149
44946	43,83,72	164,185,198	34,37,43	143,114,165	240	149
44947	16,34,29	0,1,0	8,19,19	2,0,0	240	149
44948	20365,22969,23006	19,24,39	16398,15953,17806	7,25,23	262	149
44949	13052,14219,14247	0,1,0	10691,10280,11767	2,0,0	262	149
44950	12938,14099,14106	0,2,0	10584,10198,11633	1,0,0	262	149
44951	430,442,511	5,0,0	314,290,342	0,0,0	298	149
44952	9688,11910,11723	5,0,0	8878,8476,9744	0,0,0	298	149
44953	113,111,161	3,1,0	130,167,155	0,0,0	298	149
44954	192,230,220	5,8,3	196,236,251	6,3,1	298	149
44955	281,385,412	0,6,0	327,390,437	0,0,0	298	149
44956	570,679,784	0,0,3	699,658,665	3,5,2	267	149
44957	521,612,683	0,0,0	666,617,775	0,0,1	298	149
44958	351,451,454	0,0,0	458,385,493	0,0,1	298	149
44959	626,852,829	6,9,8	824,679,919	6,2,13	298	149
44960	1081,1346,1407	1,0,0	1234,1142,1222	0,0,0	292	149
44961	647,838,792	3,0,0	730,618,754	0,0,0	265	149
44962	609,755,774	1,1,0	693,640,681	0,1,0	298	149
44963	218,259,305	1,0,0	240,221,281	4,0,3	220	149
44964	605,601,763	48,27,55	535,481,552	56,69,73	298	149
44967	678,811,878	0,0,0	538,457,535	1,0,0	238	149
44968	525,667,686	0,0,1	527,479,500	0,0,0	267	149
44969	669,618,685	0,0,1	445,487,472	0,0,0	235	149
44970	991,1271,972	0,2,0	1170,1119,1455	0,0,0	260	149
44971	820,1062,1039	0,0,0	1064,1014,1266	1,0,2	214	149
44972	3,3,3	1,4,14	0,0,1	6,0,3	214	149
44973	1620,2001,1951	1,8,10	1981,1861,2269	1,1,0	214	149
44974	152,185,215	1,4,14	175,217,250	6,0,3	225	149
44975	1336,1671,1690	0,1,0	1649,1591,1863	0,0,0	225	149
44976	343,387,495	4,0,0	475,431,469	0,4,0	298	149
44977	931,1168,1155	29,26,41	857,802,775	20,23,25	298	149
44978	663,842,869	1,6,5	712,616,642	1,0,5	298	149
44979	1076,1328,1353	15,32,33	1062,889,950	26,14,20	298	149
44980	2015,2379,2373	0,0,0	1677,1696,1670	0,1,0	298	149
44981	614,830,743	1,0,0	694,633,734	0,0,0	298	149
44982	977,1133,1217	26,62,38	798,725,812	101,80,132	257	149
44983	1370,1798,1860	0,0,2	1536,1486,1377	0,0,0	298	149
44984	209,225,254	0,0,3	132,145,131	4,0,1	273	149
44985	239,281,299	0,1,0	186,128,196	0,0,0	240	149
44986	128,190,198	0,0,2	115,120,143	0,0,1	288	149
44987	203,287,295	4,6,0	215,148,172	0,0,1	250	149
44988	214,351,328	5,3,9	237,183,164	0,1,1	257	149
44990	112,138,149	0,5,2	104,75,101	3,1,0	244	149
44991	210,199,234	0,1,2	156,116,147	0,0,2	244	149
44992	16,48,22	0,1,2	13,13,24	0,0,2	231	149
44993	50,87,61	132,104,126	36,39,45	78,68,67	231	149
44994	276,232,273	0,0,0	164,130,175	2,0,0	267	149
44995	8535,10113,9367	0,7,1	6466,6337,7280	0,1,14	269	149
44996	4522,5657,5197	1,0,1	3542,3560,3877	0,1,0	269	149
44997	3269,4174,3717	1,0,1	2795,2480,2959	0,1,0	288	149
44998	7325,8677,7919	5,3,4	5726,5272,6369	0,0,0	288	149
44999	4005,4431,4107	0,3,0	2887,2753,3357	0,0,0	288	149
45000	1225,1741,1545	0,3,0	1035,1048,1167	0,0,0	230	149
45001	4535,5975,5341	0,0,0	3869,3569,4172	2,2,0	230	149
45002	1260,1445,1549	6,10,4	1102,975,988	4,3,1	298	149
45003	734,849,876	5,1,0	659,545,559	2,0,0	298	149
45004	233,346,348	5,1,0	277,268,235	2,0,0	230	149
45005	739,925,1017	0,3,3	712,687,663	3,0,1	230	149
45006	908,1225,1283	0,0,1	850,820,959	1,0,0	298	149
45007	689,859,931	3,0,0	620,681,736	0,0,0	291	149
45008	616,712,802	0,1,3	531,464,585	0,0,0	290	149
45009	324,326,380	1,0,0	212,214,285	0,0,0	209	149
45010	91,128,100	0,0,3	70,56,74	0,0,0	226	149
45011	466,570,580	5,8,11	426,387,407	1,0,3	241	149
45012	329,429,481	2,0,0	318,293,315	0,0,0	256	149
45013	357,499,565	1,0,0	355,333,406	0,0,0	258	149
45014	363,553,556	1,0,0	368,342,387	0,0,0	254	149
45016	0,2,0	245,298,266	0,1,0	262,229,264	174	149
45017	1052,1273,1352	1,0,0	1090,994,1223	1,0,0	255	149
45018	332,349,382	0,1,0	331,277,329	0,0,0	255	149
45019	321,324,313	0,1,0	304,198,235	0,0,0	231	149
45020	1045,1241,1285	11,0,4	1055,919,1132	2,4,2	231	149
45022	5647,7582,6550	16,0,4	3712,3337,3446	1,2,1	298	149
45023	2723,3574,3063	2,0,0	1770,1591,1568	0,0,0	298	149
45024	6667,9017,7530	2,0,0	4150,3690,3841	0,0,0	298	149
45025	318,390,351	688,926,823	489,444,455	602,574,593	298	149
45028	256,342,289	0,3,0	275,206,233	0,0,0	234	149
45029	299,492,388	60,51,59	537,494,460	39,41,20	270	149
45030	206,226,228	60,51,59	335,239,298	39,41,20	298	149
45031	691,1025,885	0,0,0	824,838,813	1,0,0	298	149
45032	281,280,237	0,0,1	253,298,354	0,0,0	276	149
45034	108,153,101	0,6,0	363,389,316	2,0,0	298	149
45035	1930,2195,2341	1,0,3	1966,1874,1944	5,0,0	252	149
45036	889,1118,1246	4,4,8	1107,1042,1176	0,1,0	262	149
45038	501,643,672	0,0,0	580,488,607	0,5,0	298	149
45039	1286,1745,1833	1,10,8	1640,1423,1646	4,0,0	226	149
45042	852,959,1028	0,0,0	762,836,971	0,0,2	229	149
45043	1128,1252,1357	0,0,0	1017,1123,1226	0,0,2	298	149
45044	3183,3977,4027	3,1,7	3505,3769,3973	3,1,8	219	149
45045	1531,1793,2042	0,2,2	2267,1909,2338	2,0,0	220	149
45046	2694,3424,3509	0,0,2	4244,3785,4381	0,0,0	278	149
45047	3192,3980,4110	2,0,6	4569,4086,4653	3,0,0	298	149
45048	5388,6440,6763	3,0,0	6764,6638,7607	1,0,0	293	149
45049	32,28,26	0,0,0	42,34,63	0,0,2	298	149
45050	47,23,25	0,0,1	28,24,37	0,1,0	210	149
45051	1,5,5	0,0,0	3,0,5	0,2,0	226	149
45052	1551,1835,1916	0,0,1	1845,1755,2046	0,0,0	298	149
45053	7,7,3	755,910,892	5,3,20	880,854,953	211	149
45054	1128,1532,1519	0,0,1	1580,1328,1650	0,0,0	298	149
45055	2264,2536,2631	1,0,0	2101,1983,2188	2,0,0	275	149
45056	2083,2565,2575	3,0,0	2244,2087,2302	1,0,0	259	149
45057	1100,1460,1282	3,0,0	983,908,1002	1,0,0	262	149
45058	439,652,618	2,2,0	518,455,549	0,0,3	275	149
45059	10,25,16	64,80,85	4,3,3	63,84,60	185	149
45060	2,6,3	0,2,1	0,2,0	4,1,0	185	149
45061	352,354,415	5,7,21	257,254,240	2,7,22	298	149
45062	288,276,331	5,7,21	198,171,180	2,7,22	298	149
45063	312,369,438	160,165,219	263,215,288	224,189,253	265	149
45064	2,10,15	5,8,5	1,4,20	21,1,9	265	149
45065	587,636,745	1,0,6	454,378,445	0,6,2	265	149
45067	273,253,311	2,9,10	287,250,309	6,10,9	298	149
45068	135,101,162	0,0,0	145,122,147	5,0,0	298	149
45069	151,178,178	0,0,0	168,123,163	5,0,0	267	149
45070	288,322,320	1,1,3	304,241,317	0,0,1	267	149
45071	300,392,353	0,0,1	321,281,340	0,0,0	298	149
45072	423,592,649	0,0,0	514,550,583	2,0,0	298	149
45073	248,323,325	1,0,1	254,299,330	0,0,0	298	149
45074	650,715,798	4,11,2	717,613,828	11,3,6	246	149
45075	242,272,224	5,0,2	217,184,198	0,0,0	248	149
45076	3,0,1	531,693,702	1,0,0	581,493,686	283	149
45077	48,50,48	0,0,2	39,64,97	0,1,0	199	149
45078	29,58,36	5,9,12	52,62,80	3,5,0	183	149
45079	6,20,12	0,0,0	11,24,12	1,0,0	298	149
45080	6,22,12	0,0,0	14,35,14	1,0,0	298	149
45081	12,32,38	0,19,23	61,126,99	18,58,56	243	149
45082	8,26,18	0,0,1	35,61,54	3,0,5	243	149
45084	10,17,9	0,2,0	25,37,27	0,0,0	249	149
45085	191,216,208	0,2,0	145,123,134	0,0,0	298	149
45086	165,109,152	0,0,0	77,75,107	0,0,1	231	149
45087	175,157,154	17,2,11	86,79,82	1,0,1	298	149
45088	228,257,320	4,0,0	147,145,194	0,1,0	294	149
45089	86,166,114	0,0,5	103,74,88	1,0,0	282	149
45090	215,323,324	3,6,1	185,159,211	3,5,1	282	149
45091	336,350,347	0,0,0	222,216,190	0,0,1	245	149
45092	1158,1153,1550	0,0,2	1393,1287,1477	10,0,0	260	149
45093	3,2,2	0,1,1	1,4,4	0,0,1	246	149
45094	0,2,2	417,536,606	1,4,4	515,536,549	246	149
45095	733,925,1020	0,0,0	960,881,910	0,1,0	298	149
45096	559,681,853	0,0,0	776,676,802	2,0,0	276	149
45097	812,1040,1139	0,3,1	1154,994,1150	1,2,1	293	149
45098	200,221,290	256,356,405	263,163,199	346,322,365	176	149
45100	2322,2814,2837	5,2,3	2377,2004,2342	0,5,0	298	149
45101	513,718,646	38,35,32	598,441,547	39,34,36	241	149
45102	1564,2123,2522	5,10,2	2068,1949,2075	8,5,11	216	149
45103	1327,1619,1884	2,0,2	1601,1470,1654	0,4,1	208	149
45104	1908,2408,2706	2,0,2	2374,2321,2426	0,4,1	236	149
45105	5658,6564,7126	2,0,2	5953,5735,6167	0,4,1	298	149
45106	2261,2663,2831	0,0,2	1985,2028,2129	0,0,0	215	149
45108	7577,8308,8718	13,11,4	7024,6707,7122	14,23,1	234	149
45109	552,745,867	0,0,0	721,653,813	1,0,0	263	149
45110	725,969,1068	2,0,0	866,801,1006	0,0,0	298	149
45111	807,1096,1122	14,14,29	905,865,976	10,11,12	298	149
45112	428,481,565	0,0,1	279,394,398	0,0,0	298	149
45113	415,439,537	0,0,1	352,400,402	0,0,0	298	149
45114	338,366,380	1,0,5	353,407,354	3,0,0	259	149
45115	141,150,139	0,0,3	179,182,171	4,2,2	259	149
45116	177,232,240	0,0,3	181,178,154	4,2,2	261	149
45117	379,457,479	6,5,3	358,411,343	4,7,6	261	149
45118	0,0,0	240,293,321	0,0,2	240,250,183	293	149
45119	2,6,7	234,293,239	0,0,0	215,230,188	206	149
45123	517,696,694	2,0,0	916,823,920	4,0,9	260	149
45124	634,792,829	0,0,3	1026,995,1089	2,11,0	260	149
45125	633,770,746	0,1,0	432,343,424	0,0,0	263	149
45126	5361,6005,6825	4,5,4	5934,5498,5875	3,0,4	238	149
45127	1193,1265,1322	1,5,0	1004,920,949	4,1,0	238	149
45128	2384,3006,3501	1,5,0	3465,3234,3477	4,1,0	298	149
45129	6628,7881,9133	1,4,3	8548,7938,8518	0,1,1	298	149
45130	3918,5061,5605	0,2,5	5547,5118,5550	1,0,0	298	149
45131	2260,3165,3267	0,0,4	3209,2734,3135	0,0,0	211	149
45132	655,868,925	0,0,0	878,805,914	1,0,0	211	149
45133	2507,3412,3396	4,2,3	3472,2724,3214	0,4,2	230	149
45134	2,2,0	0,4,0	0,4,0	0,0,0	218	149
45135	4047,5141,5277	2,0,0	5137,4145,4820	0,0,0	270	149
45136	5493,6628,7596	1,5,3	7176,7133,7470	3,1,12	298	149
45139	13,45,7	4215,5204,5067	16,7,2	3960,3885,4732	298	149
45140	5148,6196,6062	1,7,6	4725,4572,5504	0,0,0	251	149
45141	1413,1586,1422	0,1,3	1013,979,1113	2,4,6	267	149
45142	4300,4970,4722	0,1,3	3582,3419,4096	2,4,6	206	149
45143	2104,2539,2485	0,0,0	1959,1863,2315	0,3,0	206	149
45144	2108,2544,2487	4,0,0	1959,1871,2315	0,0,0	206	149
45145	18,21,27	0,0,6	1,1,0	0,0,0	262	149
45146	627,691,669	0,0,6	506,425,527	0,0,0	216	149
45147	1606,1783,1832	0,0,6	1659,1588,1890	0,0,0	298	149
45148	4065,4503,4443	51,49,50	3654,3623,4439	4,9,13	244	149
45149	1009,1295,1282	4,0,0	1055,1086,1165	1,0,0	221	149
45150	3,1,8	8,5,2	0,2,0	1,8,0	221	149
45151	620,945,865	4,0,0	730,630,712	0,0,0	241	149
45152	624,945,865	8,5,2	731,627,712	1,8,0	241	149
45153	2472,3134,3105	3,1,2	2697,2647,3001	0,2,0	241	149
45154	2740,3244,3323	2,0,0	2812,2750,3138	0,1,0	225	149
45155	11,4,5	1794,2009,2065	3,6,6	1755,1711,1986	258	149
45156	160,182,196	4,5,0	200,209,213	0,0,0	286	149
45157	106,94,114	4,10,0	116,113,109	4,0,2	286	149
45158	50,74,73	3,0,0	46,52,63	0,0,0	280	149
45159	44,79,67	4,10,0	42,50,57	4,0,2	231	149
45160	86,156,140	3,0,0	122,141,145	0,0,0	231	149
45161	136,247,177	8,6,1	184,188,198	0,0,0	262	149
45162	80,94,108	0,0,0	86,66,85	1,0,0	252	149
45163	111,129,143	0,0,0	179,130,110	0,0,5	298	149
45164	123,140,142	21,24,23	126,166,147	26,31,35	229	149
45165	155,218,164	12,21,16	163,160,167	25,22,22	244	149
45168	10,15,20	0,0,0	8,15,17	2,0,0	274	149
45169	10,3,11	3,3,1	8,13,5	0,1,2	249	149
45170	3,0,3	0,1,1	2,7,2	0,0,0	249	149
45171	27,7,21	0,1,1	11,6,18	0,0,0	260	149
45172	33,7,28	2,0,0	17,11,19	0,0,0	260	149
45173	9,2,2	2,4,0	3,0,2	1,0,0	274	149
45174	31,23,50	1,0,0	19,21,31	0,0,0	225	149
45175	99,163,116	0,0,0	58,62,133	2,0,0	293	149
45176	1,5,0	0,0,0	4,0,0	5,0,0	248	149
45177	32,45,31	2,1,0	22,23,32	0,0,0	248	149
45178	17,14,14	2,10,10	10,24,9	9,5,12	252	149
45179	18,8,9	4,0,9	0,8,1	3,8,2	298	149
45180	23,56,42	0,0,0	34,57,63	0,3,0	298	149
45182	4962,5680,5688	0,0,2	4594,4039,4841	2,5,14	264	149
45183	10,13,26	19,10,18	36,25,50	24,26,26	187	149
45187	85,84,108	0,1,0	62,64,73	0,0,0	222	149
45188	14,38,16	15,29,13	27,23,15	29,36,8	275	149
45189	3,24,9	4,9,2	7,6,2	7,6,6	298	149
45190	10,9,7	15,29,13	5,16,4	29,36,8	251	149
45191	0,2,1	13,21,18	0,0,0	24,15,16	251	149
45192	12,31,17	0,0,4	10,24,12	2,0,0	251	149
45193	10,9,13	11,15,13	8,9,12	10,22,11	275	149
45194	46,68,66	13,21,18	56,75,46	24,15,16	257	149
45195	42,54,66	0,0,1	37,61,49	0,0,0	257	149
45196	6,10,9	2,5,0	9,0,5	0,5,0	205	149
45197	7292,8788,8653	1,0,2	6148,5303,6609	0,0,0	298	149
45198	6181,7556,7299	0,9,2	5359,4956,5575	0,0,0	275	149
45199	9453,11230,10706	893,1171,1074	7092,6833,7481	845,885,871	263	149
45200	4578,5441,5186	11,16,7	3565,3580,3847	1,2,1	263	149
45201	7156,8763,8435	11,16,7	5925,5340,6104	1,2,1	298	149
45202	11146,13377,12885	3,0,3	8606,7713,8865	0,0,0	298	149
45203	3871,4676,4841	0,2,0	3374,2806,3506	0,0,0	288	149
45204	7533,9347,10187	0,5,2	7295,6327,7674	0,0,0	233	149
45205	14577,18067,19886	0,0,4	13397,11622,14099	0,0,0	281	149
45206	9318,11447,12280	2,3,2	8866,7303,8728	0,0,1	252	149
45207	12487,15660,16352	79,89,114	11050,9542,11390	114,119,140	215	149
45208	103,150,138	2,0,0	115,119,83	0,0,1	233	149
45209	44,72,69	3,6,0	51,58,40	4,6,1	233	149
45210	61,53,50	3,6,0	50,33,25	4,6,1	298	149
45211	67,90,83	6,12,5	95,73,61	2,0,9	298	149
45212	122,133,122	2,2,3	117,94,67	3,0,0	298	149
45213	28,45,30	2,2,3	36,34,49	3,0,0	298	149
45214	26,43,36	59,53,50	62,46,58	50,33,24	298	149
45215	50,47,24	0,4,0	67,62,81	0,0,0	253	149
45216	107,126,147	0,0,0	158,162,145	0,0,1	252	149
45217	13,6,21	0,5,3	21,18,22	2,2,0	248	149
45218	39,52,41	88,81,97	50,48,70	123,115,114	248	149
45219	0,12,4	88,81,97	3,6,0	123,115,114	212	149
45220	0,7,1	26,47,21	1,7,0	30,36,48	212	149
45221	129,147,138	0,0,4	161,149,139	0,0,0	298	149
45222	95,161,196	3,0,2	186,145,226	0,0,0	189	149
45223	7,3,15	52,47,94	5,2,2	60,46,59	225	149
45224	72,46,84	1,0,0	72,43,84	0,0,0	274	149
45225	1246,1510,1480	12,0,1	1295,1385,1484	1,0,0	287	149
45226	345,403,384	0,0,2	320,405,424	0,0,0	238	149
45227	981,1139,1134	0,0,2	1009,1149,1261	3,0,0	238	149
45228	311,377,390	2,3,3	400,344,350	3,12,0	237	149
45229	1839,2428,2137	0,1,0	2071,1964,2248	0,0,2	298	149
45230	783,1019,974	2,0,0	970,938,1080	0,0,0	298	149
45231	4,1,1	0,0,2	4,0,2	0,0,0	223	149
45232	480,557,479	2,0,0	445,428,460	0,0,0	223	149
45233	1516,1917,1613	1,0,0	1513,1424,1585	0,0,0	223	149
45234	1829,2370,2099	3,3,2	1840,1873,1943	1,0,2	217	149
45235	363,380,417	0,13,4	266,351,334	0,0,0	259	149
45236	317,395,419	0,0,5	282,313,285	0,2,0	298	149
45237	324,384,341	0,0,0	305,367,305	0,0,4	298	149
45238	181,253,235	0,1,0	189,241,226	0,0,0	298	149
45239	297,329,408	0,0,0	305,393,333	0,1,0	244	149
45240	259,350,314	0,3,0	259,316,285	0,0,0	195	149
45241	518,718,613	0,3,0	531,680,654	0,0,0	298	149
45242	342,333,398	0,2,0	291,374,360	0,0,0	204	149
45243	100,125,128	2,0,0	120,137,121	0,0,0	282	149
45244	502,563,557	0,0,1	513,627,621	0,0,0	298	149
45245	272,341,299	0,3,0	270,362,316	0,0,0	190	149
45246	1326,1542,1535	0,0,1	1900,1700,1726	0,0,0	298	149
45247	856,1069,1260	0,2,0	1412,1419,1609	0,0,0	225	149
45248	26,38,54	666,837,846	26,45,52	999,1050,1278	188	149
45249	709,862,898	0,0,0	1027,1080,1278	2,0,0	287	149
45250	871,1159,1145	50,53,71	1455,1378,1611	57,50,40	298	149
45251	826,979,1118	0,0,0	1379,1309,1482	0,0,2	283	149
45252	964,1086,1237	0,4,0	1489,1273,1595	0,0,0	230	149
45253	1325,1513,1737	4,5,4	2154,2026,2266	13,4,13	218	149
45254	449,527,632	1,0,0	731,607,788	0,0,2	218	149
45255	780,842,970	1,0,0	1133,1122,1290	0,0,2	298	149
45256	1652,1823,2071	0,0,0	2545,2538,2757	0,1,0	298	149
45257	5,7,9	0,0,1	9,13,30	0,0,0	232	149
45258	4,6,0	681,897,859	0,0,0	682,695,677	188	149
45259	34,37,39	681,897,859	14,11,4	682,695,677	216	149
45260	298,483,397	286,316,366	353,397,395	198,168,150	298	149
45261	169,266,219	18,19,36	160,216,223	26,7,19	298	149
45262	664,689,817	0,0,0	480,472,455	0,4,0	282	149
45263	395,388,485	0,0,0	309,311,322	0,4,0	279	149
45264	477,667,624	0,0,0	528,408,510	0,2,0	284	149
45265	381,457,403	0,0,2	320,313,298	0,0,0	292	149
45266	883,941,1018	2,3,0	774,715,633	0,0,4	250	149
45267	23,58,31	0,0,0	52,65,68	0,2,0	298	149
45268	47,84,47	0,1,0	87,83,93	0,4,0	298	149
45272	94,84,82	42,36,52	71,59,74	31,35,37	176	149
45274	93,130,166	7,7,7	140,102,140	2,0,0	298	149
45275	82,116,132	30,37,34	129,91,122	21,17,21	298	149
45276	16,7,10	30,37,34	4,5,6	21,17,21	182	149
45277	25,17,45	5,3,7	32,24,41	19,8,17	182	149
45278	25,38,39	0,2,0	33,51,41	0,0,0	199	149
45279	101,158,195	1,8,4	143,201,154	8,4,0	199	149
45280	36,41,65	0,0,0	37,62,51	1,0,0	199	149
45281	132,237,284	1,0,0	202,274,217	0,0,0	298	149
45282	113,151,158	0,0,0	183,145,147	3,0,0	298	149
45283	22,30,69	23,46,25	26,26,27	75,50,58	194	149
45284	1274,1392,1353	18,15,22	1067,1051,1299	4,14,6	280	149
45285	679,764,737	0,0,0	531,530,632	0,0,4	280	149
45286	552,560,571	18,15,22	485,470,602	4,14,6	274	149
45287	615,667,647	0,3,0	547,541,688	0,1,3	298	149
45288	0,0,3	17,36,27	3,0,0	11,19,18	285	149
45289	150,150,179	0,0,1	127,108,141	1,1,1	283	149
45290	139,133,134	0,0,4	109,81,103	0,2,0	283	149
45291	201,222,191	14,4,5	210,154,182	4,14,14	298	149
45292	127,130,132	0,0,5	134,93,112	4,7,7	298	149
45293	60,42,47	0,0,5	41,36,53	4,7,7	298	149
45294	116,109,89	0,2,0	87,78,97	0,0,0	298	149
45295	179,242,173	3,1,2	84,59,94	1,0,7	270	149
45296	617,790,724	0,1,0	630,694,723	0,0,0	298	149
45297	267,347,298	0,2,8	247,238,245	2,0,0	298	149
45298	5015,5215,6677	1,0,0	6363,6307,6823	0,0,1	187	149
45299	9302,10034,12328	0,0,2	12197,12099,12689	0,3,0	298	149
45300	7197,7975,9539	0,0,1	9676,9229,9692	0,0,0	221	149
45301	12658,13857,16963	0,0,0	17125,16815,17594	0,2,0	298	149
45302	13070,13580,15904	0,0,0	15410,14983,15488	2,0,0	287	149
45305	1719,1844,2116	0,0,2	1436,1187,1491	0,0,0	298	149
45306	1609,1665,1906	0,0,0	1278,1072,1291	0,2,0	241	149
45307	1109,1196,1248	0,0,0	872,774,747	3,0,0	298	149
45308	24,36,48	0,0,0	55,38,39	6,0,0	254	149
45309	33,72,28	0,0,2	67,45,31	0,0,0	298	149
45310	41,82,34	3,0,0	69,54,79	0,0,0	298	149
45311	21,35,49	2,15,11	42,40,35	14,13,15	298	149
45316	8,14,13	1,3,1	15,15,20	4,6,4	298	149
45317	5,14,17	1,3,1	8,11,14	4,6,4	298	149
45318	421,501,567	1,0,0	517,552,553	0,0,0	216	149
45319	1572,1866,1970	1,0,0	1943,1875,2103	0,0,0	255	149
45320	728,882,868	11,7,1	802,795,902	0,0,1	175	149
45321	112,133,145	1,0,0	120,103,111	0,2,0	175	149
45322	1239,1601,1545	1,0,0	1570,1495,1757	0,2,0	298	149
45323	1235,1598,1550	0,0,0	1580,1502,1759	0,1,0	298	149
45324	1878,2383,2281	18,18,5	2261,2204,2571	3,9,14	298	149
45325	1055,1368,1316	0,0,0	1400,1348,1561	0,1,0	278	149
45326	1063,1383,1333	18,18,5	1407,1355,1570	3,9,14	278	149
45327	752,1038,918	0,0,1	723,597,749	0,1,0	291	149
45328	677,785,751	2,0,2	563,500,628	0,0,0	250	149
45329	697,705,597	2,4,6	509,425,521	7,1,0	207	149
45330	887,1387,1267	0,6,4	984,905,965	0,6,0	298	149
45331	491,764,636	0,0,1	501,424,483	0,0,0	298	149
45332	366,414,398	0,0,1	285,337,357	0,0,0	238	149
45333	762,1031,1030	0,0,5	768,812,839	0,0,0	238	149
45334	1043,1173,1385	0,0,0	821,790,903	1,2,0	293	149
45335	4,9,0	424,479,535	2,5,3	316,288,399	298	149
45336	1216,1402,1594	11,1,0	868,860,972	1,0,0	298	149
45338	829,951,1092	17,35,30	575,580,605	23,20,31	172	149
45339	500,547,581	0,0,4	419,314,440	0,0,0	282	149
45340	783,839,1013	4,10,0	541,546,526	0,1,1	282	149
45341	772,838,1000	0,1,0	536,544,524	0,0,2	282	149
45342	774,840,1002	1,3,3	539,542,523	0,1,1	282	149
45343	1095,1169,1229	11,9,15	846,670,896	5,4,3	282	149
45344	476,504,526	0,4,0	371,283,411	0,2,1	282	149
45345	409,380,381	0,1,0	284,234,259	0,0,2	210	149
45346	3,6,0	1,3,3	0,1,0	0,1,1	210	149
45347	416,379,394	0,4,0	289,237,261	0,2,1	210	149
45348	6,7,6	2,6,2	2,0,2	3,0,0	210	149
