"gene_id_clean","gene_symbol","log2FoldChange","padj"
"ENSMUSG00000020585","Laptm4a",-0.144689238395288,0.0148356331848172
"ENSMUSG00000074277","Phldb3",-0.234779036908965,0.014852095120887
"ENSMUSG00000028778","Hcrtr1",-0.479694364706492,0.0148696913108884
"ENSMUSG00000086279","ENSMUSG00000086279",-2.06726865863009,0.014918290526108
"ENSMUSG00000048012","Zfp473",-0.407709555396986,0.0149367683206531
"ENSMUSG00000038542","Pcid2",0.149915782823487,0.014953419777955
"ENSMUSG00000002006","Pdzd4",-0.210712370884804,0.0149583353081778
"ENSMUSG00000029468","P2rx7",-0.188602110940785,0.014964456151488
"ENSMUSG00000000902","Smarcb1",0.162086303979342,0.0149655915066102
"ENSMUSG00000020029","Nudt4",0.169577258832145,0.0149655915066102
"ENSMUSG00000048628","ENSMUSG00000048628",-1.88852641343831,0.0149803850012272
"ENSMUSG00000057788","Ddx49",0.143584143543687,0.015002406197192
"ENSMUSG00000008226","Scrn3",-0.179357806118783,0.0150054982735473
"ENSMUSG00000052613","Pcdh15",-0.22257732839858,0.0150054982735473
"ENSMUSG00000040345","Arhgap9",0.388695471387964,0.015006895747888
"ENSMUSG00000022771","Ppil2",0.151865408773399,0.0150110856792028
"ENSMUSG00000034063","4930590J08Rik",0.790216974439747,0.0150245646523284
"ENSMUSG00000024978","Gpam",0.168050594209954,0.015070338553212
"ENSMUSG00000114438","ENSMUSG00000114438",-0.721729251976989,0.0151021612860366
"ENSMUSG00000024191","Bnip1",-0.181675845747379,0.0151363822095166
"ENSMUSG00000018459","Slc13a3",0.835424183026049,0.0151546856784492
"ENSMUSG00000022564","Grina",-0.194130238603138,0.0151637322394474
"ENSMUSG00000020493","Prr11",-0.21093071193491,0.0151661413529144
"ENSMUSG00000032872","Cyb5r4",-0.184870646571638,0.0151758548863368
"ENSMUSG00000114276","ENSMUSG00000114276",-0.916617890817904,0.015245100867452
"ENSMUSG00000047187","Rab2a",-0.155609466147573,0.0152508735691695
"ENSMUSG00000022064","Pibf1",-0.349836110354877,0.0152835154989208
"ENSMUSG00000017670","Elmo2",-0.171517319408585,0.0153186875453964
"ENSMUSG00000032377","Plscr4",-0.386675765560514,0.0153223975612807
"ENSMUSG00000020003","Pex7",-0.22259264208967,0.0153264467337278
"ENSMUSG00000042492","Tbc1d10b",0.17810615721064,0.0153436130748966
"ENSMUSG00000023755","Rhebl1",-0.222006713720747,0.0153830014140704
"ENSMUSG00000023904","Hcfc1r1",-0.212429490028478,0.0153894663473775
"ENSMUSG00000087221","ENSMUSG00000087221",0.774451248959159,0.0154233121017128
"ENSMUSG00000024067","Dpy30",0.177037723854689,0.0154649478806276
"ENSMUSG00000100505","Gm13283",1.70367704502973,0.0154865574766244
"ENSMUSG00000028188","Spata1",-0.428825146057833,0.0154879628933243
"ENSMUSG00000057286","St6galnac2",0.716488121993543,0.0154879628933243
"ENSMUSG00000089875","ENSMUSG00000089875",-0.470608747977331,0.0154879628933243
"ENSMUSG00000025277","Abhd6",0.189797258038291,0.0155388325564592
"ENSMUSG00000087107","Slfnlnc",-0.498576891435731,0.015545762790651
"ENSMUSG00000036202","Rif1",-0.457716055946472,0.0155653524543708
"ENSMUSG00000031697","Orc6",0.181935559705341,0.0155653524543708
"ENSMUSG00000028165","Cisd2",0.162008689905557,0.0156189004841961
"ENSMUSG00000028898","Trnau1ap",0.164462776771148,0.0156472167334924
"ENSMUSG00000120374","ENSMUSG00000120374",-0.362706323642166,0.0156716786233038
"ENSMUSG00000050552","Lamtor4",0.209502438860115,0.0156861209803763
"ENSMUSG00000028108","Ecm1",-0.238013074304838,0.0158339914386766
"ENSMUSG00000059070","Rpl18",0.136386863507134,0.0158339914386766
"ENSMUSG00000068151","ENSMUSG00000068151",-0.573732488094034,0.0158339914386766
"ENSMUSG00000110444","Gm10033",-0.697895729767642,0.0158340888390988
"ENSMUSG00000111577","ENSMUSG00000111577",-0.886396213937944,0.0158451595228345
"ENSMUSG00000074886","Grk6",0.145309550626147,0.0158515620625656
"ENSMUSG00000035726","Supt16",-0.165012832090736,0.0158550284599553
"ENSMUSG00000022967","Ifnar1",-0.143309629635719,0.0158558941041765
"ENSMUSG00000030965","Abraxas2",-0.212946269690742,0.0158717249102082
"ENSMUSG00000026240","Cops7b",0.194749569469253,0.015883282681009
"ENSMUSG00000018470","Kcnab3",-0.346289713842615,0.015883282681009
"ENSMUSG00000017561","Crlf3",-0.16671995787731,0.0158946424044497
"ENSMUSG00000024740","Ddb1",-0.205665452509174,0.0159038642331265
"ENSMUSG00000027932","Slc27a3",0.176149615373153,0.0159090626442532
"ENSMUSG00000037216","Lipt1",-0.337179936373094,0.0159212257850576
"ENSMUSG00000032908","Sgpp2",-0.207019801858659,0.0159256410719553
"ENSMUSG00000033124","Atg9a",0.160510675630218,0.0159540849081747
"ENSMUSG00000040121","Rep15",1.35972619006384,0.0159583404440698
"ENSMUSG00000035274","Tpbg",-0.338629004830226,0.0159583404440698
"ENSMUSG00000000826","Dnajc5",0.168146963692814,0.015960651413865
"ENSMUSG00000120253","ENSMUSG00000120253",-1.37040432339151,0.0159643650317493
"ENSMUSG00000059149","Mfsd4a",-0.190689735543554,0.0159655055880712
"ENSMUSG00000054003","Tdrd9",-0.60141146427846,0.0159655055880712
"ENSMUSG00000062170","Fmr1nb",3.94930685443586,0.0159655055880712
"ENSMUSG00000050796","B3galt6",0.230137221775657,0.0160231337132313
"ENSMUSG00000044854","1700056E22Rik",0.7008727166343,0.0160281337545056
"ENSMUSG00000030452","Nipa2",0.204653141698287,0.0160281337545056
"ENSMUSG00000046058","Eid2",0.310067542702726,0.0160387991110161
"ENSMUSG00000040640","Erc2",-0.206758243561006,0.0160402344067403
"ENSMUSG00000073177","Gm773",-0.510369610274185,0.0160402344067403
"ENSMUSG00000039396","Neil3",-0.510078132735998,0.016137737407909
"ENSMUSG00000033900","Map9",-0.188529732560612,0.0161693029869323
"ENSMUSG00000032431","Crtap",-0.196858384814517,0.0162397789634964
"ENSMUSG00000057789","Bak1",0.272943818119771,0.0162400106288422
"ENSMUSG00000099061","ENSMUSG00000099061",1.62153174165264,0.0162769201435204
"ENSMUSG00000002781","Tmem143",0.19462117788513,0.0162841936465158
"ENSMUSG00000027300","Ubox5",0.269439824998005,0.0163084629437091
"ENSMUSG00000024948","Map4k2",-0.251383404486546,0.0163669110925184
"ENSMUSG00000027204","Fbn1",0.342214391882192,0.0163787925797871
"ENSMUSG00000022797","Tfrc",-0.284918172681914,0.0163978145524764
"ENSMUSG00000073422","Hsd17b8",-0.271575918473494,0.0164050592260642
"ENSMUSG00000085584","Rtl9",-1.19013355966619,0.0164050592260642
"ENSMUSG00000037348","Paqr7",-0.152307994304492,0.0164414864172145
"ENSMUSG00000121444","ENSMUSG00000121444",-0.741040875360798,0.0164487610500428
"ENSMUSG00000078193","Rpl35rt",0.247213939109833,0.0164959266798071
"ENSMUSG00000108563","ENSMUSG00000108563",-0.454198586230375,0.0165177665729987
"ENSMUSG00000028940","Hes2",-0.351945595608061,0.0165621862816673
"ENSMUSG00000068037","Mas1",-1.12880987473409,0.0165935607636358
"ENSMUSG00000021619","Atg10",-0.245722529634952,0.0166124238237065
"ENSMUSG00000001493","Meox1",-1.08136509813593,0.0166612546941571
"ENSMUSG00000036155","Mgat5",-0.190747635235725,0.0167159363759787
"ENSMUSG00000039007","Cpq",-0.526667191451772,0.0167241391721195
"ENSMUSG00000120775","ENSMUSG00000120775",-0.813013276517347,0.0167311206421984
"ENSMUSG00000004455","Ppp1cc",0.13525475951431,0.0167710616161942
"ENSMUSG00000025495","Ptdss2",0.17072153144174,0.0168488304335386
"ENSMUSG00000030532","Hddc3",0.398849099091224,0.0168580069407605
"ENSMUSG00000026311","Asb1",0.195195676932183,0.0169611254822777
"ENSMUSG00000085710","ENSMUSG00000085710",3.92345308376778,0.0169918639816065
"ENSMUSG00000074733","Zfp950",-0.717588073533827,0.016998288599765
"ENSMUSG00000035674","Ndufa3",0.293425592049599,0.017043040506468
"ENSMUSG00000026565","Pou2f1",-0.155719905459474,0.0170699831863196
"ENSMUSG00000049502","Dtx3l",-0.267111946906855,0.01707659190976
"ENSMUSG00000099375","ENSMUSG00000099375",-0.640950820977627,0.0171119259734459
"ENSMUSG00000039476","Prrx2",0.718807565014277,0.0171128277472092
"ENSMUSG00000068391","Chrac1",0.178667732432009,0.0172344113474561
"ENSMUSG00000043099","Hic1",0.930402753334475,0.0172362950505276
"ENSMUSG00000086652","ENSMUSG00000086652",0.761194651216867,0.0172399277661381
"ENSMUSG00000120520","ENSMUSG00000120520",1.78916102061856,0.0172531799468179
"ENSMUSG00000001525","Tubb5",-0.169020836647166,0.0172596278277828
"ENSMUSG00000058883","Zfp708",-0.588118122923998,0.0173258959853595
"ENSMUSG00000049232","Tigd2",0.194330315579691,0.017346571890288
"ENSMUSG00000042650","Alkbh5",0.166636223647701,0.0173567018090571
"ENSMUSG00000018322","Tomm34",0.158862318937719,0.0173593658073366
"ENSMUSG00000099446","2310005E17Rik",-0.442629589820843,0.0173840166080161
"ENSMUSG00000031201","Brcc3",-0.239731582974289,0.0174114322696018
"ENSMUSG00000028098","Rnf115",-0.154498418771623,0.0174334285722589
"ENSMUSG00000026021","Sumo1",-0.158929536059105,0.0174439554498818
"ENSMUSG00000075286","Gm1968",-1.79036357593862,0.0174514341492873
"ENSMUSG00000049160","Tex50",0.599444265103743,0.0174780488837387
"ENSMUSG00000021646","Mccc2",-0.215100976262869,0.0175546764877848
"ENSMUSG00000024608","Rps14",0.17445172835115,0.0175625257195327
"ENSMUSG00000066537","Vmn2r57",-2.47513133265269,0.0175819129030679
"ENSMUSG00000025880","Smad7",0.169947645641381,0.017611955251204
"ENSMUSG00000029014","Dnajc2",-0.189712086805936,0.0176669033011439
"ENSMUSG00000020844","Nxn",-0.180060536438744,0.0176745139752573
"ENSMUSG00000004043","Stat5a",-0.227875673608411,0.0176945906562264
"ENSMUSG00000033845","Mrpl15",0.12835120549327,0.0177031674819183
"ENSMUSG00000020349","Ppp2ca",0.15564608459388,0.0177334849509716
"ENSMUSG00000030335","Mrpl51",-0.157266369296858,0.0177661169608861
"ENSMUSG00000029169","Dhx15",-0.130811212058554,0.0177675048890987
"ENSMUSG00000056121","Fez2",0.237700111213214,0.0177808983030157
"ENSMUSG00000038517","Tbkbp1",0.170456641530115,0.0177982979470103
"ENSMUSG00000097994","ENSMUSG00000097994",0.444302095364057,0.0178633785012862
"ENSMUSG00000044349","Snhg11",-1.29561459542375,0.017875397406242
"ENSMUSG00000066735","Vkorc1l1",-0.157776221645434,0.0178999160970267
"ENSMUSG00000037722","Gnpnat1",0.852661426486558,0.017918399168688
"ENSMUSG00000033972","Zfp944",-0.597051559083122,0.0179216508500076
"ENSMUSG00000045594","Glb1",-0.159492891696853,0.0179749017148421
"ENSMUSG00000033031","Cip2a",-0.418793213483152,0.0179921833950475
"ENSMUSG00000118071","ENSMUSG00000118071",0.383385934353481,0.0179931012686287
"ENSMUSG00000034168","Irf2bpl",-0.159892320035285,0.0180548623087694
"ENSMUSG00000028710","Atpaf1",0.192761524411164,0.0180709801227254
"ENSMUSG00000037847","Nmrk1",-0.321824659697719,0.0180923386630357
"ENSMUSG00000037315","Jade3",-0.224332373602912,0.0180970103857058
"ENSMUSG00000087376","Gm15517",1.20665814048747,0.0181131212368714
"ENSMUSG00000004054","Map3k11",0.227992148051563,0.0181131212368714
"ENSMUSG00000026238","Ptma",0.181074233136562,0.0181181498360019
"ENSMUSG00000086564","Cd101",1.66140081406537,0.018148071443821
"ENSMUSG00000041064","Pif1",-0.293699618589028,0.0182017198108216
"ENSMUSG00000055717","Slain1",-0.247527189365471,0.0182043820042039
"ENSMUSG00000048915","Efna5",-0.160141651151489,0.0182448575550643
"ENSMUSG00000039634","Zfp189",-0.331513273754584,0.0182801601335714
"ENSMUSG00000101845","ENSMUSG00000101845",-1.68177509970485,0.018321793174395
"ENSMUSG00000003559","As3mt",0.159162846729242,0.0183240823677121
"ENSMUSG00000026662","Sephs1",0.177756973655682,0.0183506138899039
"ENSMUSG00000021506","Pitx1",0.19220714997394,0.0184590845127971
"ENSMUSG00000040997","Abhd4",-0.25867169920585,0.0184856652432738
"ENSMUSG00000034591","Slc41a2",-0.173308810477215,0.0185003858931522
"ENSMUSG00000086368","ENSMUSG00000086368",-0.5405981738526,0.0185051117501707
"ENSMUSG00000044791","Setd2",-0.199067886184061,0.0185192796682304
"ENSMUSG00000029410","Ppef2",0.742810461885631,0.018562284053402
"ENSMUSG00000049230","Myef2l",-0.202388684093873,0.0185661430194594
"ENSMUSG00000056367","Actr3b",-0.190856353416135,0.0185976553389706
"ENSMUSG00000084917","ENSMUSG00000084917",-1.30207948291843,0.0185976553389706
"ENSMUSG00000062937","Mtap",0.174545704121779,0.0186189501484536
"ENSMUSG00000023484","Prph",0.135767227239151,0.0186588832349388
"ENSMUSG00000087434","Rab11fip4os1",4.32046089136819,0.0186723642012127
"ENSMUSG00000031799","Tpm4",-0.155015783051489,0.0186855462990305
"ENSMUSG00000032269","Htr3a",0.183811058797359,0.0186874491941629
"ENSMUSG00000072235","Tuba1a",-0.235845718694671,0.0187468482576253
"ENSMUSG00000050936","ENSMUSG00000050936",-0.823935455335481,0.0187486062697817
"ENSMUSG00000048933","Or4n5",-2.06118165423342,0.0187867514225995
"ENSMUSG00000002718","Cse1l",-0.235440790056839,0.0187932318484918
"ENSMUSG00000006567","Atp7b",0.60670069919971,0.018823312662224
"ENSMUSG00000110344","Smim36",0.383375076591377,0.0188322177168383
"ENSMUSG00000022391","Rangap1",0.193030960638584,0.0188349177337963
"ENSMUSG00000089872","Rps6kc1",0.164582085996878,0.0188354306467346
"ENSMUSG00000073768","Or10ak16",0.674190292761522,0.0188439636749329
"ENSMUSG00000120462","ENSMUSG00000120462",0.57458648477234,0.0188484135455534
"ENSMUSG00000031575","Ash2l",0.130016017922409,0.0188985953481877
"ENSMUSG00000071724","Smpd5",0.377526990984356,0.018901559287324
"ENSMUSG00000031633","Slc25a4",-0.148454563777391,0.0189132799814894
"ENSMUSG00000007603","Dus3l",0.134685064017743,0.0189132799814894
"ENSMUSG00000050556","Kcnb1",-0.137255253599629,0.0189436625437851
"ENSMUSG00000089728","Clec2f",-0.795340517331513,0.0189654563386017
"ENSMUSG00000094626","Tmem121b",0.282049719800243,0.0189961190572553
"ENSMUSG00000033427","Upb1",-0.477735693664905,0.0190390919731149
"ENSMUSG00000069170","Adgrv1",-1.19477657319083,0.0190907390222847
"ENSMUSG00000033595","Lgi3",0.222340884856871,0.0190907390222847
"ENSMUSG00000026878","Rab14",-0.121231382872203,0.0191815088161774
"ENSMUSG00000042190","Cmklr1",0.250376750655264,0.0191965319408465
"ENSMUSG00000026209","Dnpep",-0.142552377134123,0.0192218801691096
"ENSMUSG00000041408","Wapl",-0.168103785960352,0.0192388854156172
"ENSMUSG00000120155","ENSMUSG00000120155",-0.551867122707499,0.0192437858914088
"ENSMUSG00000020738","Sumo2",-0.185166475371779,0.0192454060175078
"ENSMUSG00000118154","9330117O12Rik",-0.692230625128556,0.0192454060175078
"ENSMUSG00000021751","Acox2",1.59250186856022,0.0192640068604993
"ENSMUSG00000058046","4933430I17Rik",-0.526353082289545,0.0192926006021574
"ENSMUSG00000039661","Dusp26",0.350643946667677,0.0193279512005083
"ENSMUSG00000014980","Tsen15",0.154043162987008,0.0193555904654097
"ENSMUSG00000090693","Trim43a",-1.43051098498047,0.0193707989314572
"ENSMUSG00000087178","ENSMUSG00000087178",-0.359270161309817,0.019371724914113
"ENSMUSG00000042814","Mcts2",-0.270315862763848,0.0193798236883428
"ENSMUSG00000039117","Taf4",0.159112582177768,0.0193859048491897
"ENSMUSG00000109366","ENSMUSG00000109366",0.653647932496122,0.0193859048491897
"ENSMUSG00000115222","ENSMUSG00000115222",0.623094084904841,0.0194100605532372
"ENSMUSG00000113190","ENSMUSG00000113190",1.51322897405541,0.019437499274242
"ENSMUSG00000011158","Brf1",0.179539399930125,0.0194849123997941
"ENSMUSG00000102018","Iqank1",2.70114424953876,0.019543122755121
"ENSMUSG00000018604","Tbx3",1.52706066760157,0.0195538621586989
"ENSMUSG00000020634","Ubxn2a",-0.184179810337138,0.0195689692144616
"ENSMUSG00000110630","ENSMUSG00000110630",1.76090036420841,0.0195939096343948
"ENSMUSG00000003680","Taf6l",0.272263788994145,0.0196164290783633
"ENSMUSG00000014773","Dll1",0.776474492899,0.0196250645476645
"ENSMUSG00000020268","Lyrm7",-0.259968701912037,0.0196529608231448
"ENSMUSG00000060703","Cd302",-0.501665300709024,0.0196540962794489
"ENSMUSG00000112141","ENSMUSG00000112141",2.2023438070626,0.0196701530829193
"ENSMUSG00000065979","Cpped1",-0.279114913251967,0.0197176614769718
"ENSMUSG00000037579","Kcnh3",-0.223432205569708,0.0197844168631408
"ENSMUSG00000024097","Srsf7",0.181202218874579,0.0199131655023026
"ENSMUSG00000029718","Pcolce",0.157234503473925,0.0199151546179289
"ENSMUSG00000071253","Slc25a16",0.206789037034364,0.0199151546179289
"ENSMUSG00000019518","Ap4m1",-0.228336644549312,0.0199169478144715
"ENSMUSG00000004892","Bcan",0.166114261195743,0.0199293125909633
"ENSMUSG00000120183","ENSMUSG00000120183",0.425187237184871,0.0199390446737882
"ENSMUSG00000121115","ENSMUSG00000121115",-0.756228216025338,0.0200297512031841
"ENSMUSG00000030087","Klf15",2.05313668834397,0.0200376489628811
"ENSMUSG00000110647","ENSMUSG00000110647",-1.50943362235794,0.0200460541652926
"ENSMUSG00000020297","Nsg2",-0.123994735606124,0.0200460541652926
"ENSMUSG00000027177","Hipk3",-0.162898250141782,0.0200759281957748
"ENSMUSG00000015711","Prune1",-0.205181728857723,0.0200763239271951
"ENSMUSG00000057191","AB124611",-0.771803690058216,0.020123105921959
"ENSMUSG00000028608","Czib",-0.416095526916375,0.0201476649892368
"ENSMUSG00000068615","Gjd2",0.793070223195224,0.0201629220098804
"ENSMUSG00000066839","Ecsit",0.206318952300632,0.0201666540422649
"ENSMUSG00000016495","Plgrkt",-0.255469735646356,0.0201713174329356
"ENSMUSG00000101702","ENSMUSG00000101702",2.63672404376915,0.0201743811258898
"ENSMUSG00000006731","B4galnt1",0.174084364762941,0.0201743811258898
"ENSMUSG00000028373","Astn2",0.300536875543956,0.0202014342795128
"ENSMUSG00000031659","Adcy7",-0.221357874758258,0.0202226430181504
"ENSMUSG00000060470","Adgrg3",0.54577402486981,0.0202514435108394
"ENSMUSG00000111602","Gm32014",-1.62123511000804,0.0203057391927235
"ENSMUSG00000039450","Dcxr",-0.369764569999956,0.0203057391927235
"ENSMUSG00000020658","Efr3b",-0.216983948931071,0.0203057391927235
"ENSMUSG00000024851","Pitpnm1",-0.139296941255998,0.0203057391927235
"ENSMUSG00000014313","Cox6c",0.196688162738539,0.0203453611597354
"ENSMUSG00000023979","Guca1b",0.654457336622167,0.0204015252063097
"ENSMUSG00000101791","ENSMUSG00000101791",-0.859960322165021,0.0204044656368877
"ENSMUSG00000053600","Zfp472",-0.428230742017782,0.0204044656368877
"ENSMUSG00000087389","ENSMUSG00000087389",-1.66987176609395,0.0204161876284745
"ENSMUSG00000022043","Trim35",0.179876400160183,0.0204762850669978
"ENSMUSG00000021096","Ppm1a",0.160437580895281,0.0204901843724287
"ENSMUSG00000003437","Paf1",0.151673803738256,0.0204924338019597
"ENSMUSG00000020876","Snx11",0.177007892968475,0.020521224542027
"ENSMUSG00000026730","Pter",0.217928622306371,0.020532443582886
"ENSMUSG00000027599","Armc1",0.167628610494511,0.0205490822913397
"ENSMUSG00000030538","Cib1",0.189943906988611,0.0205706114436991
"ENSMUSG00000067787","Blcap",0.152259175386537,0.0207296229942193
"ENSMUSG00000007591","Tssk4",1.24264422585001,0.0207296229942193
"ENSMUSG00000040195","1700012D01Rik",0.198423931740753,0.0207355597897897
"ENSMUSG00000050373","Snx21",-0.21394314063786,0.0207440383746415
"ENSMUSG00000026921","Egfl7",0.152169899900904,0.020750499861627
"ENSMUSG00000062012","Zfp13",0.21351980025709,0.0208061397497974
"ENSMUSG00000115518","Gm10791",-0.431259938443619,0.0208165087209754
"ENSMUSG00000034744","Nagk",-0.147696991591808,0.0208191853044074
"ENSMUSG00000024974","Smc3",-0.38839704402777,0.0208588568168469
"ENSMUSG00000003072","Atp5f1d",0.150949610939511,0.0208717761534959
"ENSMUSG00000042616","Oscp1",0.341282488199287,0.0208913573568597
"ENSMUSG00000045316","Fahd1",-0.310846353857704,0.0209513166241173
"ENSMUSG00000021938","Pspc1",0.22115756137731,0.0209513995486065
"ENSMUSG00000090101","Snhg9",1.3553574112213,0.0209794603237023
"ENSMUSG00000032103","Pus3",1.10192072061776,0.0210335167691941
"ENSMUSG00000052572","Dlg2",0.253579988450743,0.0210630262164034
"ENSMUSG00000027800","Tm4sf1",0.724465630791851,0.0210699650359407
"ENSMUSG00000068749","Psma5",-0.162290575110756,0.0211552045930639
"ENSMUSG00000035382","Pcsk7",0.184776296521056,0.0211655737185326
"ENSMUSG00000056820","Tsnax",0.160948461971212,0.0211697515380055
"ENSMUSG00000027422","Rrbp1",-0.154029224809022,0.0211964361537631
"ENSMUSG00000030029","Lrig1",0.360810355954659,0.0212024329775589
"ENSMUSG00000027195","Hsd17b12",-0.155110556394326,0.0212342433682405
"ENSMUSG00000048067","Or10am5",-0.878755744844375,0.0212601819917424
"ENSMUSG00000056770","Setd3",-0.130108371494129,0.0212601819917424
"ENSMUSG00000055748","Gsdmc4",2.67193092769005,0.0213004745701011
"ENSMUSG00000031843","Mphosph6",-0.192014076248688,0.0213029290324861
"ENSMUSG00000025246","Tbl1x",0.148971445633072,0.0213029290324861
"ENSMUSG00000041153","Osgin2",0.230301559511783,0.0213137151851759
"ENSMUSG00000028249","Sdcbp",-0.160041141724354,0.0213534837756264
"ENSMUSG00000007815","Rhoa",0.143837801851495,0.0213577608867756
"ENSMUSG00000066306","Numa1",-0.14644534801419,0.0213655302717425
"ENSMUSG00000044052","Ccr10",0.305326223535124,0.021370393164472
"ENSMUSG00000027628","Aar2",0.214563089838207,0.0213715473071252
"ENSMUSG00000026447","Pik3c2b",-0.242569312854485,0.0213827880006683
"ENSMUSG00000020720","Psmd12",-0.148007786867634,0.0214528638886264
"ENSMUSG00000028444","Cntfr",-0.176715894776912,0.0214694151781598
"ENSMUSG00000120179","ENSMUSG00000120179",-1.22751915108139,0.0215608697896192
"ENSMUSG00000012405","Rpl15",0.177375373025015,0.0215704461652612
"ENSMUSG00000056592","Zfp658",-0.227522859351284,0.0215946714475597
"ENSMUSG00000045114","Prrt2",-0.906877414248509,0.0216056937438962
"ENSMUSG00000063236","1110038F14Rik",0.165397801668723,0.0216095586535797
"ENSMUSG00000006673","Qrich1",-0.142170069666719,0.021653396339104
"ENSMUSG00000029638","Glcci1",-0.193652479654769,0.0216751145986587
"ENSMUSG00000025155","Dus1l",0.162726026818372,0.0217531559802699
"ENSMUSG00000025089","Gfra1",-0.247466380672532,0.0217808658628758
"ENSMUSG00000100556","ENSMUSG00000100556",-1.15849004572116,0.0218001003471558
"ENSMUSG00000106350","Kif19b",1.62026886511098,0.0218227417994564
"ENSMUSG00000019944","Rhobtb1",-0.203649319155813,0.0218339456519647
"ENSMUSG00000023572","Ccndbp1",-0.165708912241726,0.0218556815285288
"ENSMUSG00000064363","ND4",-0.450259875362738,0.0218556815285288
"ENSMUSG00000032324","Tspan3",0.164491274213254,0.0218596799622792
"ENSMUSG00000006998","Psmd2",0.189434978957954,0.0218756070939241
"ENSMUSG00000085161","ENSMUSG00000085161",-1.96326408767699,0.0218857288537537
"ENSMUSG00000026134","Prim2",0.201351912772367,0.0219631255822456
"ENSMUSG00000120071","ENSMUSG00000120071",1.80651007173528,0.0219740915160624
"ENSMUSG00000029657","Hsph1",-0.428040325042148,0.0219833687889061
"ENSMUSG00000026664","Phyh",0.16695631583736,0.0220033273486483
"ENSMUSG00000079645","ENSMUSG00000079645",-0.655531645964798,0.0220033273486483
"ENSMUSG00000115456","ENSMUSG00000115456",2.33677836714244,0.0220053114287864
"ENSMUSG00000117975","Itprip",0.208285125358299,0.0220106774167052
"ENSMUSG00000038598","Shoc1",-1.03536580162005,0.0220297093189369
"ENSMUSG00000070583","Fv1",-0.351333086680955,0.0220297093189369
"ENSMUSG00000121295","ENSMUSG00000121295",-1.22341806808576,0.0221118970206679
"ENSMUSG00000079349","Magea5",0.637133143690066,0.0221419879753168
"ENSMUSG00000091844","Ccdc168",1.8897832229732,0.0221590407023007
"ENSMUSG00000028484","Psip1",-0.161651840757482,0.0222174006609409
"ENSMUSG00000042246","Tmc7",1.49748839770692,0.0222614901186031
"ENSMUSG00000049532","Sall2",0.192785740881906,0.022280120708906
"ENSMUSG00000078161","Erich3",-0.787777579807486,0.0223297735774899
"ENSMUSG00000000791","Il12rb1",-0.816168755385358,0.0223297735774899
"ENSMUSG00000039738","Slx4",0.163593047325029,0.0223297735774899
"ENSMUSG00000040565","Btaf1",0.151633750873092,0.022363561513546
"ENSMUSG00000032348","Gsta4",-0.395404777139603,0.0223817792112142
"ENSMUSG00000087523","ENSMUSG00000087523",0.410551339579302,0.0223817792112142
"ENSMUSG00000007038","Neu1",-0.196593473832516,0.0223928474850975
"ENSMUSG00000031118","Magea14",-3.89719641550959,0.0223935003739903
"ENSMUSG00000078185","Chml",-0.270216026839115,0.0224445778440953
"ENSMUSG00000036721","Zscan12",-0.236554069768717,0.0224445778440953
"ENSMUSG00000053460","Ggcx",-0.180404901396435,0.0224459182662389
"ENSMUSG00000033633","Clec18a",-0.184072407169168,0.0224643841545258
"ENSMUSG00000021694","Ercc8",0.179258046363603,0.0224786893227081
"ENSMUSG00000028403","Zdhhc21",-0.145046702857961,0.0224841109554232
"ENSMUSG00000049299","Trappc1",-0.143431667452128,0.022530288544552
"ENSMUSG00000087260","Lamtor5",0.167369785132583,0.0225315411874012
"ENSMUSG00000041684","Bivm",-0.139341839413354,0.022554312783283
"ENSMUSG00000029636","Wasf3",0.164585262464691,0.022554312783283
"ENSMUSG00000025450","ENSMUSG00000025450",-0.646242638043515,0.022554312783283
"ENSMUSG00000025823","Pdia4",-0.20419215822787,0.0225598123574897
"ENSMUSG00000121485","ENSMUSG00000121485",0.164109822224907,0.0225598123574897
"ENSMUSG00000024957","Kcnk4",0.32573588548885,0.0225679027141671
"ENSMUSG00000031983","2310022B05Rik",0.189251136930103,0.0225682103087854
"ENSMUSG00000060716","Plekhh1",0.24305975245943,0.0225682103087854
"ENSMUSG00000052144","Ppp4r2",-0.135376091601798,0.0226017459161251
"ENSMUSG00000056260","Lrif1",-0.531651236557681,0.0226345579122189
"ENSMUSG00000027890","Gstm4",0.268480053443085,0.0226921130360261
"ENSMUSG00000080717","B230307C23Rik",-0.662517404904027,0.0226937286176211
"ENSMUSG00000066150","Slc31a1",-0.165943300877159,0.0227033943799278
"ENSMUSG00000022032","Scara5",-0.409844294825444,0.0227033943799278
"ENSMUSG00000019920","Lims1",-0.122165117399576,0.022749313911809
"ENSMUSG00000053263","Gm12592",-0.454286082128086,0.0227755710745395
"ENSMUSG00000019878","Hsf2",-0.168484650260075,0.0228079072801211
"ENSMUSG00000029521","Chek2",0.209534576347774,0.0228708319463194
"ENSMUSG00000066148","Prpf4",0.220379101981651,0.022904788636534
"ENSMUSG00000025538","Sumf2",-0.170419793445372,0.0229152178341153
"ENSMUSG00000121491","2700099C18Rik",-0.365976593877618,0.0229321535308256
"ENSMUSG00000050530","Fam171a1",-0.184661526289068,0.0230253070992834
"ENSMUSG00000120095","Gm26664",0.41499365323203,0.0230388263897571
"ENSMUSG00000039630","Hnrnpu",0.119509182985978,0.0230982992234365
"ENSMUSG00000028868","Wasf2",0.156688883052384,0.0231095256344015
