"gene_id","gene_symbol","DE_log2FC","DE_padj","DE_baseMean","GeneSymbol","splicing_n_events","splicing_event_types","splicing_max_abs_dPSI","splicing_best_dPSI","splicing_min_FDR"
"ENSMUSG00000073430","Gm10505",-0.932406229335651,0.0226423913035526,50.7098700393945,"Gm10505",1,"RI",0.287,0.287,0.0020988760871325
"ENSMUSG00000041199","Rpusd1",0.245974948393017,0.0226886377560215,969.927627336832,"Rpusd1",3,"SE",0.244,-0.244,4.86147825059984e-09
"ENSMUSG00000030629","Zfand6",-0.400833587799875,0.0227333977416392,4373.4112526151,"Zfand6",1,"SE",0.218,-0.218,0.00722563887399737
"ENSMUSG00000024155","Meiob",0.963883431127731,0.0227980552655317,27.5407191333485,"Meiob",1,"SE",0.207,-0.207,0.0403225146862875
"ENSMUSG00000027082","Tfpi",0.257920621415828,0.0232685997849056,2140.31121970784,"Tfpi",1,"SE",0.108,-0.108,0.00072868640653364
"ENSMUSG00000026883","Dab2ip",-0.15177224692881,0.0234015368976791,6337.28905127682,"Dab2ip",3,"MXE,RI",0.123,-0.123,1.9489410129163e-06
"ENSMUSG00000035125","Gcfc2",0.246993521599138,0.0238586209505821,684.315266269886,"Gcfc2",1,"A3SS",0.134,-0.134,0.0342515878176955
"ENSMUSG00000057531","Dtnbp1",0.165664276452281,0.0239321930602476,2527.7793412299,"Dtnbp1",1,"SE",0.114,-0.114,0.0171101245796303
"ENSMUSG00000026577","Blzf1",0.193393234477555,0.024120992948115,4834.39413912635,"Blzf1",1,"A5SS",0.102,0.102,0.0243640532224181
"ENSMUSG00000020014","Cfap54",-0.708446202551034,0.0249553261187548,74.5850701373407,"Cfap54",1,"SE",0.312,-0.312,0.00872205135258836
"ENSMUSG00000024392","Bag6",0.148868318003577,0.0252865911923393,25569.0280543818,"Bag6",2,"SE,MXE",0.176,-0.176,0
"ENSMUSG00000022487","Gtsf1",0.866254591454491,0.0253316657057094,37.5944344978058,"Gtsf1",1,"SE",0.188,0.188,0.000467656536837754
"ENSMUSG00000085396","Firre",0.358240260228096,0.025591345556151,768.773329861278,"Firre",2,"SE",0.613,-0.613,0.00018712067721833
"ENSMUSG00000013033","Adgrl1",-0.150740555562953,0.0256704554512992,12846.7352889026,"Adgrl1",1,"SE",0.112,-0.112,0.00951857003732209
"ENSMUSG00000022552","Sharpin",-0.140405994758031,0.0258494567589301,2886.66509436951,"Sharpin",1,"RI",0.123,0.123,0.000168250433660397
"ENSMUSG00000027678","Ncoa3",0.150858011511199,0.025937435148665,7747.99892864475,"Ncoa3",1,"A3SS",0.143,0.143,0.00447889036818585
"ENSMUSG00000021693","Kif2a",0.113364671468264,0.0260966766764753,11070.2322907079,"Kif2a",1,"SE",0.109,-0.109,0.000187905888003856
"ENSMUSG00000060450","Rnf14",0.132347256702066,0.0262093770582726,12815.9245367332,"Rnf14",3,"SE",0.324,-0.324,3.40916985073224e-05
"ENSMUSG00000025735","Rhbdl1",-0.37788475706832,0.0264209791655568,253.78678152719,"Rhbdl1",1,"SE",0.374,-0.374,0.00467519603559071
"ENSMUSG00000032735","Ablim3",-0.357180726221955,0.0266803990380481,629.525674795772,"Ablim3",2,"SE",0.303,0.303,0.0319605160347993
"ENSMUSG00000028649","Macf1",-0.170348696896088,0.0270741886393528,12302.7129317082,"Macf1",1,"A3SS",0.452,-0.452,0.000311476995741235
"ENSMUSG00000029062","Cdk11b",0.154050097594908,0.0271605009900974,7802.75488709915,"Cdk11b",2,"SE,RI",0.219,-0.219,6.66486782166564e-06
"ENSMUSG00000021156","Zmynd11",0.107441334400228,0.0271639105769735,12555.4931086571,"Zmynd11",1,"SE",0.108,0.108,0.00011539304949622
"ENSMUSG00000032212","Sltm",0.229082050546945,0.0273943621478411,7890.97952603014,"Sltm",1,"SE",0.652,-0.652,2.01098421226655e-07
"ENSMUSG00000044835","Ankrd45",-0.207286793028273,0.0280095256104033,968.320906391781,"Ankrd45",1,"SE",0.166,-0.166,2.15327157086544e-05
"ENSMUSG00000037447","Arid5a",0.244118511559436,0.0284773446941272,1898.31138006328,"Arid5a",1,"A3SS",0.212,-0.212,0.0270440950576274
"ENSMUSG00000006219","Fblim1",0.261992125309441,0.0288994296670982,580.484978797841,"Fblim1",2,"SE,A3SS",0.375,-0.375,5.16741155252768e-06
"ENSMUSG00000096054","Syne1",0.323622942769762,0.0296017096267976,12811.7929810037,"Syne1",1,"SE",0.14,0.14,3.98292893287043e-05
"ENSMUSG00000024287","Thoc1",0.422396330546955,0.0298602913702343,1624.27443975321,"Thoc1",1,"RI",0.142,-0.142,0.00670742075726201
"ENSMUSG00000091617","Gm3752",0.505777172280594,0.0304819865642511,99.9660916883829,"Gm3752",1,"SE",0.333,-0.333,0.0404468422420372
"ENSMUSG00000009995","Tafazzin",-0.371095933270682,0.0310946431120162,4693.57112180059,"Tafazzin",9,"SE,A5SS,MXE,RI",0.507,-0.507,0
"ENSMUSG00000038784","Cnot4",0.136393327433735,0.0311981457969368,3684.82092680181,"Cnot4",1,"SE",0.254,0.254,0.0133576703437602
"ENSMUSG00000019302","Atp6v0a1",0.129908257150041,0.0312229549499863,17210.6806991381,"Atp6v0a1",1,"A3SS",0.153,0.153,0
"ENSMUSG00000030257","Srgap3",-0.160703674324155,0.0319387358429076,10229.2751482362,"Srgap3",1,"SE",0.165,-0.165,0
"ENSMUSG00000005871","Apc",-0.182715420836171,0.0325667252348174,8039.3863008274,"Apc",1,"SE",0.119,0.119,0.00677514128365352
"ENSMUSG00000029916","Agk",0.141577842723743,0.0333718946156989,3296.53392628871,"Agk",1,"SE",0.223,-0.223,0.0019803883870166
"ENSMUSG00000026816","Gtf3c5",-0.150222049329306,0.0343740716350437,3108.0730338858,"Gtf3c5",1,"MXE",0.586,-0.586,0.00173358560067057
"ENSMUSG00000029106","Add1",-0.144566453868675,0.0344438960539543,14872.9010618008,"Add1",2,"SE",0.222,-0.222,2.90231606863926e-13
"ENSMUSG00000021254","Gpatch2l",0.167911829441734,0.0346613749972311,3894.46801054405,"Gpatch2l",2,"MXE",0.118,0.118,0.00206386750682685
"ENSMUSG00000033467","Crlf2",0.181383052985286,0.0351248594673038,2352.73477880795,"Crlf2",2,"SE",0.215,-0.215,4.78587000538245e-11
"ENSMUSG00000002983","Relb",-0.272358937273519,0.0351498053223289,1792.6727117351,"Relb",1,"A5SS",0.384,0.384,0.0152202014826607
"ENSMUSG00000022843","Clcn2",0.157961421275032,0.035161375099345,2251.36263352942,"Clcn2",1,"A3SS",0.132,0.132,0.0020439555448999
"ENSMUSG00000031078","Cttn",0.140424953929109,0.0352851075874412,12767.2303612071,"Cttn",1,"SE",0.476,-0.476,0.0327951753143159
"ENSMUSG00000072501","Phf20l1",0.234558265522856,0.0357513909262801,5985.81925976143,"Phf20l1",3,"SE,A3SS",0.235,-0.235,1.52555711092921e-06
"ENSMUSG00000027285","Haus2",0.213867997772552,0.036688616434456,1241.88315857967,"Haus2",1,"SE",0.165,-0.165,0.00658080709976557
"ENSMUSG00000045962","Wnk1",0.114565594203372,0.0369233167963289,46511.5613013745,"Wnk1",3,"SE",0.199,0.199,0.000141108580178231
"ENSMUSG00000031367","Ap1s2",0.149025676709945,0.0371713978875751,4132.69136821548,"Ap1s2",1,"SE",0.501,-0.501,0.00181788032920447
"ENSMUSG00000019863","Qrsl1",0.143120633132941,0.0377253106130471,2075.40051165581,"Qrsl1",1,"SE",0.417,-0.417,0.0262621607648526
"ENSMUSG00000015093","Clic3",-0.560846883673212,0.0377756382344307,80.0396055219794,"Clic3",2,"RI",0.374,0.374,8.84446886205649e-09
"ENSMUSG00000044950","Pwwp2a",-0.152625669577567,0.0384997023990162,5769.78994381785,"Pwwp2a",1,"SE",0.135,-0.135,2.5564132744212e-07
"ENSMUSG00000031644","Nek1",-0.192891020704861,0.0386005044038892,3893.91551027607,"Nek1",1,"SE",0.143,-0.143,0.00881366760780868
"ENSMUSG00000033669","Zfp7",0.126779292684842,0.0390926095633434,3532.41224002877,"Zfp7",1,"SE",0.332,-0.332,0.000343423445142104
"ENSMUSG00000038244","Mical2",0.148782875632245,0.0399576149966198,2094.12667771202,"Mical2",1,"SE",0.289,-0.289,0.0153649674232529
"ENSMUSG00000109394","A230057D06Rik",-0.552666689211721,0.0406703678488321,1414.95231804057,"A230057D06Rik",1,"SE",0.478,0.478,0.00019746164869814
"ENSMUSG00000118087","4833438C02Rik",-0.432447130152633,0.0407316363001339,231.665491632732,"4833438C02Rik",1,"RI",0.184,0.184,0.0144939755302339
"ENSMUSG00000027340","Slc23a2",-0.153050300214881,0.0413204338014926,4413.29315551407,"Slc23a2",1,"SE",0.102,0.102,0.0228468549093724
"ENSMUSG00000018008","Cyth4",0.212613203012447,0.0420026302343674,521.981353200739,"Cyth4",1,"A3SS",0.181,-0.181,0.00347987442264731
"ENSMUSG00000092165","Gm21154",0.296291507258952,0.0432158118475425,422.80045291615,"Gm5624",1,"MXE",0.177,0.177,0.0445389553810812
"ENSMUSG00000106918","Mrpl33",-0.165263298623457,0.043484260057695,3883.62775757817,"Mrpl33",1,"SE",0.248,0.248,0.0128007377366785
"ENSMUSG00000038174","Hycc2",0.183677781496814,0.0437182543502574,1603.12666589298,"Hycc2",1,"SE",0.35,-0.35,2.26841043379431e-05
"ENSMUSG00000030780","Rusf1",0.172566095755519,0.043762029592621,1255.88077328938,"Rusf1",1,"RI",0.136,0.136,0.00907298370383858
"ENSMUSG00000056724","Nbeal2",0.147342692213267,0.0438228722895794,3741.30832610759,"Nbeal2",1,"SE",0.183,-0.183,0.00497008643729722
"ENSMUSG00000037058","Paip2",-0.119762937306675,0.0445353263817889,14701.9305667562,"Paip2",2,"SE",0.23,0.23,0.0213098864546669
"ENSMUSG00000042790","Rnf214",-0.122076647157006,0.0449207992277719,4011.5922717566,"Rnf214",1,"SE",0.107,-0.107,0.000343423445142104
"ENSMUSG00000030701","Plekhb1",-0.615430043574759,0.0466753032427897,57.771441158168,"Plekhb1",1,"SE",0.13,0.13,0.00381676266581806
"ENSMUSG00000044966","Fbxo48",0.468858843129864,0.0468890813575748,729.90683101838,"Fbxo48",1,"SE",0.147,-0.147,0.00946246229089354
"ENSMUSG00000040549","Ckap5",0.192493108716353,0.0472332047197535,15286.5292991054,"Ckap5",1,"SE",0.11,-0.11,0.00403930666762491
"ENSMUSG00000054199","Gon4l",0.152906204084886,0.0474085021511824,4394.28432650268,"Gon4l",1,"RI",0.364,-0.364,0.0328971068333869
"ENSMUSG00000025982","Sf3b1",0.179665860146636,0.0476541286245107,20069.955950731,"Sf3b1",1,"RI",0.171,-0.171,7.97806265496723e-14
"ENSMUSG00000036281","Snapc4",-0.168826054720811,0.0491494032280265,3240.81724558487,"Snapc4",2,"SE,A5SS",0.258,-0.258,1.02697337813697e-13
